Drug1,Drug2,Index1,Index2,Cell_Line,Cindex,Tissue,Tindex,Synergy
PD173074,AZD8055,42,9,T47D,90,breast,2,0
PD173074,AZD8055,42,9,UACC.893,92,breast,2,0
PD173074,Paclitaxel,42,40,AU565,2,breast,2,0
PD173074,5-Fluorouracil,42,1,AU565,2,breast,2,0
PD173074,Paclitaxel,42,40,BT.549,3,breast,2,0
PD173074,Paclitaxel,42,40,CAL.120,6,breast,2,0
PD173074,Paclitaxel,42,40,CAL.51,7,breast,2,0
PD173074,Paclitaxel,42,40,CAMA.1,8,breast,2,0
PD173074,Paclitaxel,42,40,COLO.824,15,breast,2,0
PD173074,Paclitaxel,42,40,DU.4475,17,breast,2,1
PD173074,Paclitaxel,42,40,EFM.19,18,breast,2,0
PD173074,5-Fluorouracil,42,1,BT.549,3,breast,2,0
PD173074,Paclitaxel,42,40,EVSA.T,19,breast,2,0
PD173074,Paclitaxel,42,40,HCC1143,21,breast,2,0
PD173074,5-Fluorouracil,42,1,CAL.120,6,breast,2,0
PD173074,Paclitaxel,42,40,HCC1187,22,breast,2,0
PD173074,Paclitaxel,42,40,HCC1395,23,breast,2,0
PD173074,Paclitaxel,42,40,HCC1419,24,breast,2,0
PD173074,Paclitaxel,42,40,HCC1428,25,breast,2,0
PD173074,5-Fluorouracil,42,1,CAL.51,7,breast,2,0
PD173074,Paclitaxel,42,40,HCC1806,26,breast,2,0
PD173074,5-Fluorouracil,42,1,CAMA.1,8,breast,2,0
PD173074,Paclitaxel,42,40,HCC1937,27,breast,2,0
PD173074,Paclitaxel,42,40,HCC1954,28,breast,2,0
PD173074,5-Fluorouracil,42,1,COLO.824,15,breast,2,0
PD173074,5-Fluorouracil,42,1,DU.4475,17,breast,2,0
PD173074,Paclitaxel,42,40,HCC38,31,breast,2,0
PD173074,Paclitaxel,42,40,HCC70,32,breast,2,0
PD173074,5-Fluorouracil,42,1,EFM.19,18,breast,2,0
PD173074,Paclitaxel,42,40,Hs.578.T,35,breast,2,0
PD173074,Paclitaxel,42,40,JIMT.1,42,breast,2,0
PD173074,5-Fluorouracil,42,1,EVSA.T,19,breast,2,0
PD173074,Paclitaxel,42,40,MCF7,54,breast,2,0
PD173074,Paclitaxel,42,40,MDA.MB.157,55,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC1143,21,breast,2,0
PD173074,Paclitaxel,42,40,MDA.MB.231,56,breast,2,0
PD173074,Paclitaxel,42,40,MDA.MB.361,57,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC1187,22,breast,2,0
PD173074,Paclitaxel,42,40,MDA.MB.415,58,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC1395,23,breast,2,0
PD173074,Paclitaxel,42,40,MDA.MB.436,59,breast,2,0
PD173074,Paclitaxel,42,40,MDA.MB.453,60,breast,2,0
PD173074,Paclitaxel,42,40,MDA.MB.468,61,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC1419,24,breast,2,0
PD173074,Paclitaxel,42,40,MFM.223,63,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC1428,25,breast,2,0
PD173074,Paclitaxel,42,40,OCUB.M,67,breast,2,0
PD173074,Paclitaxel,42,40,T47D,90,breast,2,0
PD173074,Paclitaxel,42,40,UACC.893,92,breast,2,0
PD173074,Crizotinib,42,15,AU565,2,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC1806,26,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC1937,27,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC1954,28,breast,2,0
PD173074,Crizotinib,42,15,BT.549,3,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC202,29,breast,2,0
PD173074,Crizotinib,42,15,CAL.120,6,breast,2,1
PD173074,Crizotinib,42,15,CAL.51,7,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC38,31,breast,2,0
PD173074,Crizotinib,42,15,CAMA.1,8,breast,2,0
PD173074,5-Fluorouracil,42,1,HCC70,32,breast,2,0
PD173074,Crizotinib,42,15,COLO.824,15,breast,2,0
PD173074,Crizotinib,42,15,DU.4475,17,breast,2,1
PD173074,Sorafenib,42,52,HCC1187,22,breast,2,0
PD173074,Crizotinib,42,15,EFM.19,18,breast,2,0
PD173074,Sorafenib,42,52,HCC1395,23,breast,2,0
PD173074,Sorafenib,42,52,HCC1419,24,breast,2,0
PD173074,Crizotinib,42,15,EVSA.T,19,breast,2,0
PD173074,Sorafenib,42,52,HCC1428,25,breast,2,0
PD173074,Crizotinib,42,15,HCC1143,21,breast,2,0
PD173074,Crizotinib,42,15,HCC1187,22,breast,2,0
PD173074,Sorafenib,42,52,HCC1806,26,breast,2,0
PD173074,Crizotinib,42,15,HCC1395,23,breast,2,0
PD173074,Sorafenib,42,52,HCC1937,27,breast,2,0
PD173074,Crizotinib,42,15,HCC1419,24,breast,2,0
PD173074,Sorafenib,42,52,HCC1954,28,breast,2,0
PD173074,Crizotinib,42,15,HCC1428,25,breast,2,0
PD173074,Sorafenib,42,52,HCC38,31,breast,2,0
PD173074,Sorafenib,42,52,HCC70,32,breast,2,0
PD173074,Sorafenib,42,52,Hs.578.T,35,breast,2,0
PD173074,Crizotinib,42,15,HCC1806,26,breast,2,0
PD173074,Sorafenib,42,52,JIMT.1,42,breast,2,0
PD173074,Sorafenib,42,52,MCF7,54,breast,2,0
PD173074,Crizotinib,42,15,HCC1937,27,breast,2,0
PD173074,Crizotinib,42,15,HCC1954,28,breast,2,0
PD173074,Sorafenib,42,52,MDA.MB.157,55,breast,2,0
PD173074,Sorafenib,42,52,MDA.MB.231,56,breast,2,0
PD173074,Sorafenib,42,52,MDA.MB.361,57,breast,2,0
PD173074,Sorafenib,42,52,MDA.MB.415,58,breast,2,0
PD173074,Crizotinib,42,15,HCC38,31,breast,2,0
PD173074,Sorafenib,42,52,MDA.MB.436,59,breast,2,0
PD173074,Crizotinib,42,15,HCC70,32,breast,2,1
PD173074,Sorafenib,42,52,MDA.MB.453,60,breast,2,0
PD173074,Sorafenib,42,52,MDA.MB.468,61,breast,2,0
PD173074,Crizotinib,42,15,JIMT.1,42,breast,2,0
PD173074,Sorafenib,42,52,MFM.223,63,breast,2,0
PD173074,Sorafenib,42,52,OCUB.M,67,breast,2,0
PD173074,Crizotinib,42,15,MCF7,54,breast,2,0
PD173074,Crizotinib,42,15,MDA.MB.157,55,breast,2,0
PD173074,Sorafenib,42,52,T47D,90,breast,2,0
PD173074,Sorafenib,42,52,UACC.893,92,breast,2,0
PD173074,Crizotinib,42,15,MDA.MB.231,56,breast,2,0
PD173074,BI-2536,42,10,AU565,2,breast,2,0
PD173074,Crizotinib,42,15,MDA.MB.361,57,breast,2,0
PD173074,Crizotinib,42,15,MDA.MB.415,58,breast,2,0
PD173074,BI-2536,42,10,BT.549,3,breast,2,0
PD173074,Crizotinib,42,15,MDA.MB.436,59,breast,2,0
PD173074,BI-2536,42,10,CAL.120,6,breast,2,0
PD173074,Crizotinib,42,15,MDA.MB.453,60,breast,2,0
PD173074,BI-2536,42,10,CAL.51,7,breast,2,0
PD173074,Crizotinib,42,15,MDA.MB.468,61,breast,2,0
PD173074,BI-2536,42,10,CAMA.1,8,breast,2,0
PD173074,BI-2536,42,10,COLO.824,15,breast,2,0
PD173074,Crizotinib,42,15,MFM.223,63,breast,2,0
PD173074,BI-2536,42,10,DU.4475,17,breast,2,1
PD173074,BI-2536,42,10,EFM.19,18,breast,2,0
PD173074,Crizotinib,42,15,OCUB.M,67,breast,2,0
PD173074,BI-2536,42,10,EVSA.T,19,breast,2,0
PD173074,BI-2536,42,10,HCC1143,21,breast,2,0
PD173074,Crizotinib,42,15,T47D,90,breast,2,0
PD173074,BI-2536,42,10,HCC1187,22,breast,2,0
PD173074,BI-2536,42,10,HCC1395,23,breast,2,0
PD173074,BI-2536,42,10,HCC1419,24,breast,2,0
PD173074,Crizotinib,42,15,UACC.893,92,breast,2,0
PD173074,BI-2536,42,10,HCC1428,25,breast,2,0
PD173074,BI-2536,42,10,HCC1806,26,breast,2,0
PD173074,BI-2536,42,10,HCC1937,27,breast,2,0
PD173074,Sorafenib,42,52,AU565,2,breast,2,0
PD173074,BI-2536,42,10,HCC1954,28,breast,2,0
PD173074,BI-2536,42,10,HCC38,31,breast,2,0
PD173074,Sorafenib,42,52,BT.549,3,breast,2,0
PD173074,BI-2536,42,10,HCC70,32,breast,2,0
PD173074,Sorafenib,42,52,CAL.120,6,breast,2,0
PD173074,BI-2536,42,10,Hs.578.T,35,breast,2,0
PD173074,Sorafenib,42,52,CAL.51,7,breast,2,0
PD173074,BI-2536,42,10,JIMT.1,42,breast,2,0
PD173074,BI-2536,42,10,MCF7,54,breast,2,0
PD173074,Sorafenib,42,52,CAMA.1,8,breast,2,0
PD173074,Sorafenib,42,52,COLO.824,15,breast,2,0
PD173074,BI-2536,42,10,MDA.MB.157,55,breast,2,0
PD173074,Sorafenib,42,52,DU.4475,17,breast,2,0
PD173074,Sorafenib,42,52,EFM.19,18,breast,2,0
PD173074,BI-2536,42,10,MDA.MB.231,56,breast,2,0
PD173074,Sorafenib,42,52,EVSA.T,19,breast,2,0
PD173074,BI-2536,42,10,MDA.MB.361,57,breast,2,0
PD173074,Sorafenib,42,52,HCC1143,21,breast,2,0
PD173074,BI-2536,42,10,MDA.MB.415,58,breast,2,0
PD173074,BI-2536,42,10,MDA.MB.436,59,breast,2,0
PD173074,BI-2536,42,10,MDA.MB.453,60,breast,2,0
PD173074,BI-2536,42,10,MDA.MB.468,61,breast,2,0
PD173074,PF-4708671,42,43,BT.549,3,breast,2,0
PD173074,PF-4708671,42,43,CAL.120,6,breast,2,0
PD173074,BI-2536,42,10,MFM.223,63,breast,2,0
PD173074,PF-4708671,42,43,CAL.51,7,breast,2,0
PD173074,BI-2536,42,10,OCUB.M,67,breast,2,0
PD173074,PF-4708671,42,43,CAMA.1,8,breast,2,0
PD173074,PF-4708671,42,43,COLO.824,15,breast,2,0
PD173074,BI-2536,42,10,T47D,90,breast,2,0
PD173074,BI-2536,42,10,UACC.893,92,breast,2,0
PD173074,PF-4708671,42,43,DU.4475,17,breast,2,1
PD173074,PF-4708671,42,43,EFM.19,18,breast,2,0
PD173074,PF-4708671,42,43,EVSA.T,19,breast,2,0
PD173074,PF-4708671,42,43,HCC1143,21,breast,2,0
PD173074,Tozasertib,42,55,AU565,2,breast,2,0
PD173074,PF-4708671,42,43,HCC1187,22,breast,2,0
PD173074,PF-4708671,42,43,HCC1395,23,breast,2,0
PD173074,PF-4708671,42,43,HCC1419,24,breast,2,0
PD173074,PF-4708671,42,43,HCC1428,25,breast,2,0
PD173074,PF-4708671,42,43,HCC1806,26,breast,2,0
PD173074,PF-4708671,42,43,HCC1937,27,breast,2,0
PD173074,PF-4708671,42,43,HCC1954,28,breast,2,0
PD173074,Tozasertib,42,55,BT.549,3,breast,2,0
PD173074,Tozasertib,42,55,CAL.120,6,breast,2,0
PD173074,PF-4708671,42,43,HCC38,31,breast,2,0
PD173074,PF-4708671,42,43,HCC70,32,breast,2,0
PD173074,Tozasertib,42,55,CAL.51,7,breast,2,1
PD173074,PF-4708671,42,43,Hs.578.T,35,breast,2,0
PD173074,PF-4708671,42,43,JIMT.1,42,breast,2,0
PD173074,Tozasertib,42,55,CAMA.1,8,breast,2,0
PD173074,PF-4708671,42,43,MCF7,54,breast,2,0
PD173074,PF-4708671,42,43,MDA.MB.157,55,breast,2,0
PD173074,Tozasertib,42,55,COLO.824,15,breast,2,0
PD173074,PF-4708671,42,43,MDA.MB.231,56,breast,2,0
PD173074,Tozasertib,42,55,DU.4475,17,breast,2,0
PD173074,PF-4708671,42,43,MDA.MB.361,57,breast,2,0
PD173074,PF-4708671,42,43,MDA.MB.415,58,breast,2,0
PD173074,Tozasertib,42,55,EFM.19,18,breast,2,0
PD173074,PF-4708671,42,43,MDA.MB.436,59,breast,2,0
PD173074,PF-4708671,42,43,MDA.MB.453,60,breast,2,0
PD173074,PF-4708671,42,43,MDA.MB.468,61,breast,2,0
PD173074,Tozasertib,42,55,EVSA.T,19,breast,2,1
PD173074,Tozasertib,42,55,HCC1143,21,breast,2,0
PD173074,PF-4708671,42,43,MFM.223,63,breast,2,0
PD173074,Tozasertib,42,55,HCC1187,22,breast,2,0
PD173074,PF-4708671,42,43,OCUB.M,67,breast,2,0
PD173074,PF-4708671,42,43,T47D,90,breast,2,0
PD173074,Tozasertib,42,55,HCC1395,23,breast,2,0
PD173074,PF-4708671,42,43,UACC.893,92,breast,2,0
PD173074,Tozasertib,42,55,HCC1419,24,breast,2,0
PD173074,MK-1775,42,33,AU565,2,breast,2,0
PD173074,Tozasertib,42,55,HCC1428,25,breast,2,0
PD173074,Tozasertib,42,55,HCC1806,26,breast,2,0
PD173074,Tozasertib,42,55,HCC1937,27,breast,2,0
PD173074,Tozasertib,42,55,HCC1954,28,breast,2,0
PD173074,MK-1775,42,33,BT.549,3,breast,2,0
PD173074,MK-1775,42,33,CAL.120,6,breast,2,0
PD173074,Tozasertib,42,55,HCC38,31,breast,2,0
PD173074,Tozasertib,42,55,HCC70,32,breast,2,0
PD173074,MK-1775,42,33,CAL.51,7,breast,2,0
PD173074,Tozasertib,42,55,Hs.578.T,35,breast,2,0
PD173074,Tozasertib,42,55,JIMT.1,42,breast,2,0
PD173074,MK-1775,42,33,CAMA.1,8,breast,2,0
PD173074,Tozasertib,42,55,MCF7,54,breast,2,0
PD173074,MK-1775,42,33,COLO.824,15,breast,2,1
PD173074,Tozasertib,42,55,MDA.MB.157,55,breast,2,0
PD173074,MK-1775,42,33,DU.4475,17,breast,2,1
PD173074,Tozasertib,42,55,MDA.MB.231,56,breast,2,0
PD173074,MK-1775,42,33,EFM.19,18,breast,2,0
PD173074,Tozasertib,42,55,MDA.MB.361,57,breast,2,0
PD173074,Tozasertib,42,55,MDA.MB.415,58,breast,2,0
PD173074,MK-1775,42,33,EVSA.T,19,breast,2,0
PD173074,Tozasertib,42,55,MDA.MB.436,59,breast,2,0
PD173074,Tozasertib,42,55,MDA.MB.453,60,breast,2,0
PD173074,Tozasertib,42,55,MDA.MB.468,61,breast,2,0
PD173074,MK-1775,42,33,HCC1143,21,breast,2,0
PD173074,Tozasertib,42,55,MFM.223,63,breast,2,0
PD173074,MK-1775,42,33,HCC1187,22,breast,2,0
PD173074,MK-1775,42,33,HCC1395,23,breast,2,0
PD173074,Tozasertib,42,55,OCUB.M,67,breast,2,0
PD173074,MK-1775,42,33,HCC1419,24,breast,2,0
PD173074,Tozasertib,42,55,T47D,90,breast,2,0
PD173074,Tozasertib,42,55,UACC.893,92,breast,2,0
PD173074,MK-1775,42,33,HCC1428,25,breast,2,0
PD173074,PF-4708671,42,43,AU565,2,breast,2,0
PD173074,Gemcitabine,42,24,MDA.MB.231,56,breast,2,0
PD173074,MK-1775,42,33,HCC1806,26,breast,2,0
PD173074,Gemcitabine,42,24,MDA.MB.361,57,breast,2,0
PD173074,MK-1775,42,33,HCC1937,27,breast,2,0
PD173074,Gemcitabine,42,24,MDA.MB.415,58,breast,2,0
PD173074,MK-1775,42,33,HCC1954,28,breast,2,0
PD173074,Gemcitabine,42,24,MDA.MB.436,59,breast,2,1
PD173074,Gemcitabine,42,24,MDA.MB.453,60,breast,2,0
PD173074,MK-1775,42,33,HCC38,31,breast,2,0
PD173074,MK-1775,42,33,HCC70,32,breast,2,0
PD173074,Gemcitabine,42,24,MDA.MB.468,61,breast,2,0
PD173074,Gemcitabine,42,24,MFM.223,63,breast,2,0
PD173074,MK-1775,42,33,JIMT.1,42,breast,2,0
PD173074,Gemcitabine,42,24,OCUB.M,67,breast,2,0
PD173074,MK-1775,42,33,MCF7,54,breast,2,0
PD173074,Gemcitabine,42,24,T47D,90,breast,2,0
PD173074,MK-1775,42,33,MDA.MB.157,55,breast,2,0
PD173074,Gemcitabine,42,24,UACC.893,92,breast,2,0
PD173074,MK-1775,42,33,MDA.MB.231,56,breast,2,0
PD173074,MK-1775,42,33,MDA.MB.361,57,breast,2,0
PD173074,Bortezomib,42,12,AU565,2,breast,2,0
PD173074,MK-1775,42,33,MDA.MB.415,58,breast,2,0
PD173074,MK-1775,42,33,MDA.MB.436,59,breast,2,1
PD173074,MK-1775,42,33,MDA.MB.453,60,breast,2,0
PD173074,Bortezomib,42,12,BT.549,3,breast,2,0
PD173074,MK-1775,42,33,MDA.MB.468,61,breast,2,0
PD173074,Bortezomib,42,12,CAL.120,6,breast,2,0
PD173074,MK-1775,42,33,MFM.223,63,breast,2,0
PD173074,Bortezomib,42,12,CAL.51,7,breast,2,0
PD173074,MK-1775,42,33,OCUB.M,67,breast,2,1
PD173074,MK-1775,42,33,T47D,90,breast,2,0
PD173074,Bortezomib,42,12,CAMA.1,8,breast,2,0
PD173074,Bortezomib,42,12,COLO.824,15,breast,2,0
PD173074,Bortezomib,42,12,DU.4475,17,breast,2,0
PD173074,Bortezomib,42,12,EFM.19,18,breast,2,0
PD173074,MK-1775,42,33,UACC.893,92,breast,2,0
PD173074,Bortezomib,42,12,EVSA.T,19,breast,2,0
PD173074,Bortezomib,42,12,HCC1143,21,breast,2,0
PD173074,Bortezomib,42,12,HCC1187,22,breast,2,0
PD173074,Gemcitabine,42,24,AU565,2,breast,2,0
PD173074,Bortezomib,42,12,HCC1395,23,breast,2,0
PD173074,Bortezomib,42,12,HCC1419,24,breast,2,0
PD173074,Bortezomib,42,12,HCC1428,25,breast,2,0
PD173074,Gemcitabine,42,24,BT.549,3,breast,2,0
PD173074,Gemcitabine,42,24,CAL.120,6,breast,2,0
PD173074,Gemcitabine,42,24,CAL.51,7,breast,2,0
PD173074,Bortezomib,42,12,HCC1806,26,breast,2,0
PD173074,Bortezomib,42,12,HCC1937,27,breast,2,0
PD173074,Gemcitabine,42,24,CAMA.1,8,breast,2,0
PD173074,Bortezomib,42,12,HCC1954,28,breast,2,0
PD173074,Gemcitabine,42,24,COLO.824,15,breast,2,0
PD173074,Gemcitabine,42,24,DU.4475,17,breast,2,0
PD173074,Gemcitabine,42,24,EFM.19,18,breast,2,0
PD173074,Bortezomib,42,12,HCC38,31,breast,2,0
PD173074,Gemcitabine,42,24,EVSA.T,19,breast,2,1
PD173074,Bortezomib,42,12,HCC70,32,breast,2,0
PD173074,Gemcitabine,42,24,HCC1143,21,breast,2,0
PD173074,Bortezomib,42,12,Hs.578.T,35,breast,2,0
PD173074,Gemcitabine,42,24,HCC1187,22,breast,2,0
PD173074,Gemcitabine,42,24,HCC1395,23,breast,2,0
PD173074,Bortezomib,42,12,JIMT.1,42,breast,2,0
PD173074,Gemcitabine,42,24,HCC1419,24,breast,2,0
PD173074,Bortezomib,42,12,MCF7,54,breast,2,0
PD173074,Gemcitabine,42,24,HCC1428,25,breast,2,0
PD173074,Bortezomib,42,12,MDA.MB.157,55,breast,2,0
PD173074,Bortezomib,42,12,MDA.MB.231,56,breast,2,0
PD173074,Gemcitabine,42,24,HCC1806,26,breast,2,0
PD173074,Bortezomib,42,12,MDA.MB.361,57,breast,2,0
PD173074,Gemcitabine,42,24,HCC1937,27,breast,2,0
PD173074,Bortezomib,42,12,MDA.MB.415,58,breast,2,0
PD173074,Gemcitabine,42,24,HCC1954,28,breast,2,0
PD173074,Bortezomib,42,12,MDA.MB.436,59,breast,2,0
PD173074,Bortezomib,42,12,MDA.MB.453,60,breast,2,0
PD173074,Bortezomib,42,12,MDA.MB.468,61,breast,2,0
PD173074,Gemcitabine,42,24,HCC38,31,breast,2,0
PD173074,Bortezomib,42,12,MFM.223,63,breast,2,0
PD173074,Gemcitabine,42,24,HCC70,32,breast,2,0
PD173074,Bortezomib,42,12,OCUB.M,67,breast,2,0
PD173074,Gemcitabine,42,24,Hs.578.T,35,breast,2,0
PD173074,Gemcitabine,42,24,JIMT.1,42,breast,2,0
PD173074,Bortezomib,42,12,T47D,90,breast,2,0
PD173074,Gemcitabine,42,24,MCF7,54,breast,2,0
PD173074,Gemcitabine,42,24,MDA.MB.157,55,breast,2,0
PD173074,Bortezomib,42,12,UACC.893,92,breast,2,0
PD173074,Trametinib,42,56,HCC1428,25,breast,2,0
PD173074,GSK269962A,42,25,AU565,2,breast,2,0
PD173074,Trametinib,42,56,HCC1806,26,breast,2,0
PD173074,GSK269962A,42,25,BT.549,3,breast,2,0
PD173074,GSK269962A,42,25,CAL.120,6,breast,2,0
PD173074,Trametinib,42,56,HCC1937,27,breast,2,0
PD173074,Trametinib,42,56,HCC1954,28,breast,2,0
PD173074,GSK269962A,42,25,CAL.51,7,breast,2,0
PD173074,GSK269962A,42,25,CAMA.1,8,breast,2,0
PD173074,GSK269962A,42,25,COLO.824,15,breast,2,0
PD173074,Trametinib,42,56,HCC38,31,breast,2,0
PD173074,GSK269962A,42,25,DU.4475,17,breast,2,1
PD173074,Trametinib,42,56,HCC70,32,breast,2,0
PD173074,GSK269962A,42,25,EFM.19,18,breast,2,0
PD173074,GSK269962A,42,25,EVSA.T,19,breast,2,0
PD173074,Trametinib,42,56,Hs.578.T,35,breast,2,0
PD173074,GSK269962A,42,25,HCC1143,21,breast,2,0
PD173074,Trametinib,42,56,JIMT.1,42,breast,2,0
PD173074,GSK269962A,42,25,HCC1187,22,breast,2,0
PD173074,Trametinib,42,56,MCF7,54,breast,2,0
PD173074,GSK269962A,42,25,HCC1395,23,breast,2,0
PD173074,Trametinib,42,56,MDA.MB.157,55,breast,2,0
PD173074,GSK269962A,42,25,HCC1419,24,breast,2,1
PD173074,GSK269962A,42,25,HCC1428,25,breast,2,0
PD173074,Trametinib,42,56,MDA.MB.231,56,breast,2,0
PD173074,Trametinib,42,56,MDA.MB.361,57,breast,2,0
PD173074,GSK269962A,42,25,HCC1806,26,breast,2,1
PD173074,GSK269962A,42,25,HCC1937,27,breast,2,0
PD173074,Trametinib,42,56,MDA.MB.415,58,breast,2,0
PD173074,Trametinib,42,56,MDA.MB.436,59,breast,2,0
PD173074,GSK269962A,42,25,HCC1954,28,breast,2,0
PD173074,Trametinib,42,56,MDA.MB.453,60,breast,2,0
PD173074,GSK269962A,42,25,HCC38,31,breast,2,0
PD173074,Trametinib,42,56,MDA.MB.468,61,breast,2,0
PD173074,GSK269962A,42,25,HCC70,32,breast,2,0
PD173074,Trametinib,42,56,MFM.223,63,breast,2,0
PD173074,GSK269962A,42,25,Hs.578.T,35,breast,2,1
PD173074,Trametinib,42,56,OCUB.M,67,breast,2,0
PD173074,GSK269962A,42,25,JIMT.1,42,breast,2,0
PD173074,GSK269962A,42,25,MCF7,54,breast,2,0
PD173074,Trametinib,42,56,T47D,90,breast,2,0
PD173074,GSK269962A,42,25,MDA.MB.157,55,breast,2,0
PD173074,Trametinib,42,56,UACC.893,92,breast,2,0
PD173074,GSK269962A,42,25,MDA.MB.231,56,breast,2,0
PD173074,GSK269962A,42,25,MDA.MB.361,57,breast,2,0
PD173074,GSK269962A,42,25,MDA.MB.415,58,breast,2,0
PD173074,GSK269962A,42,25,MDA.MB.436,59,breast,2,0
PD173074,Dabrafenib,42,16,AU565,2,breast,2,0
PD173074,GSK269962A,42,25,MDA.MB.453,60,breast,2,0
PD173074,GSK269962A,42,25,MDA.MB.468,61,breast,2,0
PD173074,GSK269962A,42,25,MFM.223,63,breast,2,0
PD173074,Dabrafenib,42,16,BT.549,3,breast,2,0
PD173074,Dabrafenib,42,16,CAL.120,6,breast,2,0
PD173074,GSK269962A,42,25,OCUB.M,67,breast,2,0
PD173074,GSK269962A,42,25,T47D,90,breast,2,0
PD173074,GSK269962A,42,25,UACC.893,92,breast,2,0
PD173074,Dabrafenib,42,16,CAL.51,7,breast,2,0
PD173074,Dabrafenib,42,16,CAMA.1,8,breast,2,0
PD173074,Dabrafenib,42,16,COLO.824,15,breast,2,0
PD173074,Trametinib,42,56,AU565,2,breast,2,0
PD173074,Dabrafenib,42,16,DU.4475,17,breast,2,0
PD173074,Dabrafenib,42,16,EFM.19,18,breast,2,0
PD173074,Dabrafenib,42,16,EVSA.T,19,breast,2,0
PD173074,Dabrafenib,42,16,HCC1143,21,breast,2,0
PD173074,Trametinib,42,56,BT.549,3,breast,2,0
PD173074,Dabrafenib,42,16,HCC1187,22,breast,2,0
PD173074,Dabrafenib,42,16,HCC1395,23,breast,2,0
PD173074,Dabrafenib,42,16,HCC1419,24,breast,2,0
PD173074,Trametinib,42,56,CAL.120,6,breast,2,0
PD173074,Dabrafenib,42,16,HCC1428,25,breast,2,0
PD173074,Trametinib,42,56,CAL.51,7,breast,2,0
PD173074,Dabrafenib,42,16,HCC1806,26,breast,2,0
PD173074,Dabrafenib,42,16,HCC1937,27,breast,2,0
PD173074,Dabrafenib,42,16,HCC1954,28,breast,2,0
PD173074,Trametinib,42,56,CAMA.1,8,breast,2,0
PD173074,Dabrafenib,42,16,HCC38,31,breast,2,0
PD173074,Trametinib,42,56,COLO.824,15,breast,2,1
PD173074,Dabrafenib,42,16,HCC70,32,breast,2,0
PD173074,Trametinib,42,56,DU.4475,17,breast,2,0
PD173074,Dabrafenib,42,16,Hs.578.T,35,breast,2,0
PD173074,Trametinib,42,56,EFM.19,18,breast,2,0
PD173074,Dabrafenib,42,16,JIMT.1,42,breast,2,0
PD173074,Dabrafenib,42,16,MCF7,54,breast,2,0
PD173074,Dabrafenib,42,16,MDA.MB.157,55,breast,2,0
PD173074,Trametinib,42,56,EVSA.T,19,breast,2,0
PD173074,Dabrafenib,42,16,MDA.MB.231,56,breast,2,0
PD173074,Trametinib,42,56,HCC1143,21,breast,2,1
PD173074,Dabrafenib,42,16,MDA.MB.361,57,breast,2,0
PD173074,Dabrafenib,42,16,MDA.MB.415,58,breast,2,0
PD173074,Dabrafenib,42,16,MDA.MB.436,59,breast,2,0
PD173074,Trametinib,42,56,HCC1187,22,breast,2,0
PD173074,Dabrafenib,42,16,MDA.MB.453,60,breast,2,0
PD173074,Trametinib,42,56,HCC1395,23,breast,2,0
PD173074,Dabrafenib,42,16,MDA.MB.468,61,breast,2,0
PD173074,Dabrafenib,42,16,MFM.223,63,breast,2,0
PD173074,Trametinib,42,56,HCC1419,24,breast,2,0
PD173074,Dabrafenib,42,16,OCUB.M,67,breast,2,0
PD173074,Linsitinib,42,31,BT.549,3,breast,2,0
PD173074,Dabrafenib,42,16,T47D,90,breast,2,0
PD173074,Dabrafenib,42,16,UACC.893,92,breast,2,0
PD173074,Linsitinib,42,31,CAL.120,6,breast,2,0
PD173074,Temozolomide,42,54,AU565,2,breast,2,0
PD173074,Linsitinib,42,31,CAL.51,7,breast,2,0
PD173074,Temozolomide,42,54,BT.549,3,breast,2,0
PD173074,Temozolomide,42,54,CAL.120,6,breast,2,0
PD173074,Temozolomide,42,54,CAL.51,7,breast,2,0
PD173074,Linsitinib,42,31,CAMA.1,8,breast,2,0
PD173074,Temozolomide,42,54,CAMA.1,8,breast,2,0
PD173074,Temozolomide,42,54,COLO.824,15,breast,2,0
PD173074,Linsitinib,42,31,COLO.824,15,breast,2,0
PD173074,Temozolomide,42,54,DU.4475,17,breast,2,0
PD173074,Temozolomide,42,54,EFM.19,18,breast,2,0
PD173074,Linsitinib,42,31,DU.4475,17,breast,2,1
PD173074,Temozolomide,42,54,EVSA.T,19,breast,2,0
PD173074,Linsitinib,42,31,EFM.19,18,breast,2,0
PD173074,Temozolomide,42,54,HCC1143,21,breast,2,0
PD173074,Temozolomide,42,54,HCC1187,22,breast,2,0
PD173074,Temozolomide,42,54,HCC1395,23,breast,2,0
PD173074,Temozolomide,42,54,HCC1419,24,breast,2,0
PD173074,Temozolomide,42,54,HCC1428,25,breast,2,0
PD173074,Linsitinib,42,31,EVSA.T,19,breast,2,0
PD173074,Linsitinib,42,31,HCC1143,21,breast,2,0
PD173074,Temozolomide,42,54,HCC1806,26,breast,2,0
PD173074,Temozolomide,42,54,HCC1937,27,breast,2,0
