Drug1,Drug2,Index1,Index2,Cell_Line,Cindex,Tissue,Tindex,Synergy
dexamethasone,MK-1775,9,3,HCT.116,6,digestive_system,4,-51.91444667
dexamethasone,915019-65-7,9,4,HCT.116,6,digestive_system,4,-71.84436492
dexamethasone,Bortezomib,9,5,HCT.116,6,digestive_system,4,-48.27878288
dexamethasone,Dasatinib,9,8,HCT.116,6,digestive_system,4,-20.58690144
dexamethasone,Dinaciclib,9,10,HCT.116,6,digestive_system,4,-45.87862322
dexamethasone,Erlotinib,9,12,HCT.116,6,digestive_system,4,-30.71990223
dexamethasone,geldanamycin,9,14,HCT.116,6,digestive_system,4,-15.51579549
dexamethasone,L-778123 free base,9,16,HCT.116,6,digestive_system,4,-21.74257257
dexamethasone,Lapatinib,9,17,HCT.116,6,digestive_system,4,-7.108270596
dexamethasone,MK-2206,9,21,HCT.116,6,digestive_system,4,4.047535162
dexamethasone,Niraparib,9,22,HCT.116,6,digestive_system,4,-17.59727187
dexamethasone,MK-5108,9,23,HCT.116,6,digestive_system,4,-20.15234928
dexamethasone,Deforolimus,9,24,HCT.116,6,digestive_system,4,1.906265605
dexamethasone,891494-63-6,9,36,HCT.116,6,digestive_system,4,-4.997058618
dexamethasone,391210-10-9,9,27,HCT.116,6,digestive_system,4,-73.7188905
dexamethasone,Sorafenib,9,29,HCT.116,6,digestive_system,4,-15.90211844
dexamethasone,Sunitinib,9,30,HCT.116,6,digestive_system,4,-29.74037753
dexamethasone,temozolomide,9,31,HCT.116,6,digestive_system,4,-0.851716971
dexamethasone,Vorinostat,9,35,HCT.116,6,digestive_system,4,-38.4626263
Dinaciclib,891494-63-6,10,36,HCT.116,6,digestive_system,4,-1.82332638
doxorubicin,Veliparib,11,2,HCT.116,6,digestive_system,4,-37.97180853
doxorubicin,915019-65-7,11,4,HCT.116,6,digestive_system,4,-1.350383768
doxorubicin,Bortezomib,11,5,HCT.116,6,digestive_system,4,-3.639276629
doxorubicin,Dasatinib,11,8,HCT.116,6,digestive_system,4,-29.09304795
doxorubicin,Dinaciclib,11,10,HCT.116,6,digestive_system,4,-0.8526064
doxorubicin,Erlotinib,11,12,HCT.116,6,digestive_system,4,-0.61675082
doxorubicin,geldanamycin,11,14,HCT.116,6,digestive_system,4,-2.752115012
doxorubicin,L-778123 free base,11,16,HCT.116,6,digestive_system,4,-7.695355518
doxorubicin,Lapatinib,11,17,HCT.116,6,digestive_system,4,-11.52807272
doxorubicin,MK-5108,11,23,HCT.116,6,digestive_system,4,-21.00642076
doxorubicin,891494-63-6,11,36,HCT.116,6,digestive_system,4,-6.346710226
doxorubicin,391210-10-9,11,27,HCT.116,6,digestive_system,4,-0.643964516
doxorubicin,Sorafenib,11,29,HCT.116,6,digestive_system,4,-9.340484864
doxorubicin,Sunitinib,11,30,HCT.116,6,digestive_system,4,-4.80428749
doxorubicin,temozolomide,11,31,HCT.116,6,digestive_system,4,-40.174132
doxorubicin,Vorinostat,11,35,HCT.116,6,digestive_system,4,-1.905739072
Erlotinib,Veliparib,12,2,HCT.116,6,digestive_system,4,-27.57413797
Erlotinib,915019-65-7,12,4,HCT.116,6,digestive_system,4,4.439534313
Erlotinib,Bortezomib,12,5,HCT.116,6,digestive_system,4,-3.547339982
Erlotinib,Dasatinib,12,8,HCT.116,6,digestive_system,4,-5.776655649
Erlotinib,geldanamycin,12,14,HCT.116,6,digestive_system,4,7.069237624
Erlotinib,Deforolimus,12,24,HCT.116,6,digestive_system,4,5.949859583
Erlotinib,Eloxatin (TN),12,25,HCT.116,6,digestive_system,4,-9.312802527
Erlotinib,391210-10-9,12,27,HCT.116,6,digestive_system,4,-0.197288498
Erlotinib,7-Ethyl-10-hydroxycamptothecin,12,28,HCT.116,6,digestive_system,4,7.558362044
Erlotinib,Sorafenib,12,29,HCT.116,6,digestive_system,4,-3.414663446
Erlotinib,topotecan,12,32,HCT.116,6,digestive_system,4,7.231208848
etoposide,Veliparib,13,2,HCT.116,6,digestive_system,4,-32.92034235
etoposide,MK-1775,13,3,HCT.116,6,digestive_system,4,4.675141916
etoposide,915019-65-7,13,4,HCT.116,6,digestive_system,4,1.639688221
etoposide,Bortezomib,13,5,HCT.116,6,digestive_system,4,-2.118664989
etoposide,Dasatinib,13,8,HCT.116,6,digestive_system,4,-10.69142326
etoposide,Dinaciclib,13,10,HCT.116,6,digestive_system,4,-1.364546469
etoposide,Erlotinib,13,12,HCT.116,6,digestive_system,4,9.547262506
etoposide,geldanamycin,13,14,HCT.116,6,digestive_system,4,-1.006684536
etoposide,Lapatinib,13,17,HCT.116,6,digestive_system,4,1.258865955
etoposide,MK-2206,13,21,HCT.116,6,digestive_system,4,12.28916498
etoposide,Niraparib,13,22,HCT.116,6,digestive_system,4,4.223208261
etoposide,MK-5108,13,23,HCT.116,6,digestive_system,4,0.821987362
etoposide,Deforolimus,13,24,HCT.116,6,digestive_system,4,6.713122683
etoposide,891494-63-6,13,36,HCT.116,6,digestive_system,4,1.128355091
etoposide,391210-10-9,13,27,HCT.116,6,digestive_system,4,1.160894925
etoposide,Sorafenib,13,29,HCT.116,6,digestive_system,4,-0.08024487
etoposide,Sunitinib,13,30,HCT.116,6,digestive_system,4,2.606810369
etoposide,temozolomide,13,31,HCT.116,6,digestive_system,4,-66.29310258
etoposide,Vorinostat,13,35,HCT.116,6,digestive_system,4,-1.546400435
geldanamycin,915019-65-7,14,4,HCT.116,6,digestive_system,4,3.508525737
geldanamycin,Dinaciclib,14,10,HCT.116,6,digestive_system,4,1.358352419
geldanamycin,891494-63-6,14,36,HCT.116,6,digestive_system,4,7.332680952
geldanamycin,Eloxatin (TN),14,25,HCT.116,6,digestive_system,4,5.827488919
geldanamycin,7-Ethyl-10-hydroxycamptothecin,14,28,HCT.116,6,digestive_system,4,2.040873993
geldanamycin,Sorafenib,14,29,HCT.116,6,digestive_system,4,-2.203641763
geldanamycin,topotecan,14,32,HCT.116,6,digestive_system,4,-0.202507338
gemcitabine,Veliparib,15,2,HCT.116,6,digestive_system,4,-20.54341343
gemcitabine,MK-1775,15,3,HCT.116,6,digestive_system,4,1.418475829
gemcitabine,Bortezomib,15,5,HCT.116,6,digestive_system,4,-7.167888157
gemcitabine,Dasatinib,15,8,HCT.116,6,digestive_system,4,-10.10342905
gemcitabine,Erlotinib,15,12,HCT.116,6,digestive_system,4,-9.406603104
gemcitabine,geldanamycin,15,14,HCT.116,6,digestive_system,4,-13.33933901
gemcitabine,Lapatinib,15,17,HCT.116,6,digestive_system,4,-22.2797103
gemcitabine,MK-2206,15,21,HCT.116,6,digestive_system,4,-14.53163218
gemcitabine,Niraparib,15,22,HCT.116,6,digestive_system,4,-7.792659254
gemcitabine,MK-5108,15,23,HCT.116,6,digestive_system,4,-8.271335302
gemcitabine,Deforolimus,15,24,HCT.116,6,digestive_system,4,-15.31187404
gemcitabine,Sorafenib,15,29,HCT.116,6,digestive_system,4,-12.05868864
gemcitabine,Sunitinib,15,30,HCT.116,6,digestive_system,4,-8.897981417
L-778123 free base,Veliparib,16,2,HCT.116,6,digestive_system,4,-19.57307974
L-778123 free base,MK-1775,16,3,HCT.116,6,digestive_system,4,8.676945014
L-778123 free base,915019-65-7,16,4,HCT.116,6,digestive_system,4,8.178804559
L-778123 free base,Bortezomib,16,5,HCT.116,6,digestive_system,4,-5.62765636
L-778123 free base,Dasatinib,16,8,HCT.116,6,digestive_system,4,-0.350074028
L-778123 free base,Dinaciclib,16,10,HCT.116,6,digestive_system,4,-2.538088106
L-778123 free base,Erlotinib,16,12,HCT.116,6,digestive_system,4,1.201319584
L-778123 free base,etoposide,16,13,HCT.116,6,digestive_system,4,-2.498991051
L-778123 free base,geldanamycin,16,14,HCT.116,6,digestive_system,4,5.455201104
L-778123 free base,gemcitabine,16,15,HCT.116,6,digestive_system,4,-7.449390685
L-778123 free base,Lapatinib,16,17,HCT.116,6,digestive_system,4,-3.840081737
L-778123 free base,MK-2206,16,21,HCT.116,6,digestive_system,4,5.0210657
L-778123 free base,Niraparib,16,22,HCT.116,6,digestive_system,4,1.000487632
L-778123 free base,MK-5108,16,23,HCT.116,6,digestive_system,4,3.958621434
L-778123 free base,Deforolimus,16,24,HCT.116,6,digestive_system,4,4.648789508
L-778123 free base,891494-63-6,16,36,HCT.116,6,digestive_system,4,1.57075227
L-778123 free base,Eloxatin (TN),16,25,HCT.116,6,digestive_system,4,6.479355211
L-778123 free base,391210-10-9,16,27,HCT.116,6,digestive_system,4,10.35125759
L-778123 free base,7-Ethyl-10-hydroxycamptothecin,16,28,HCT.116,6,digestive_system,4,-4.237238803
L-778123 free base,Sorafenib,16,29,HCT.116,6,digestive_system,4,2.307988575
L-778123 free base,Sunitinib,16,30,HCT.116,6,digestive_system,4,11.0859778
L-778123 free base,temozolomide,16,31,HCT.116,6,digestive_system,4,-61.30677368
L-778123 free base,topotecan,16,32,HCT.116,6,digestive_system,4,9.848854533
L-778123 free base,vinorelbine,16,34,HCT.116,6,digestive_system,4,1.517346608
L-778123 free base,Vorinostat,16,35,HCT.116,6,digestive_system,4,0.127317743
Lapatinib,Veliparib,17,2,HCT.116,6,digestive_system,4,-7.331961329
Lapatinib,915019-65-7,17,4,HCT.116,6,digestive_system,4,-9.141393691
Lapatinib,Bortezomib,17,5,HCT.116,6,digestive_system,4,-2.194097316
Lapatinib,Dasatinib,17,8,HCT.116,6,digestive_system,4,-13.81297399
Lapatinib,Dinaciclib,17,10,HCT.116,6,digestive_system,4,-0.420294177
Lapatinib,Erlotinib,17,12,HCT.116,6,digestive_system,4,-5.139364658
Lapatinib,geldanamycin,17,14,HCT.116,6,digestive_system,4,-4.739766082
Lapatinib,MK-2206,17,21,HCT.116,6,digestive_system,4,5.739928493
Lapatinib,Niraparib,17,22,HCT.116,6,digestive_system,4,2.831499303
Lapatinib,MK-5108,17,23,HCT.116,6,digestive_system,4,2.278590212
Lapatinib,Deforolimus,17,24,HCT.116,6,digestive_system,4,0.528987309
Lapatinib,891494-63-6,17,36,HCT.116,6,digestive_system,4,4.694268703
Lapatinib,Eloxatin (TN),17,25,HCT.116,6,digestive_system,4,-2.123094955
Lapatinib,391210-10-9,17,27,HCT.116,6,digestive_system,4,-22.76893463
Lapatinib,7-Ethyl-10-hydroxycamptothecin,17,28,HCT.116,6,digestive_system,4,-1.799868178
Lapatinib,Sorafenib,17,29,HCT.116,6,digestive_system,4,2.486617757
Lapatinib,topotecan,17,32,HCT.116,6,digestive_system,4,-14.4490659
metformin,Veliparib,18,2,HCT.116,6,digestive_system,4,-1.148414682
metformin,MK-1775,18,3,HCT.116,6,digestive_system,4,-90.07256219
metformin,915019-65-7,18,4,HCT.116,6,digestive_system,4,-81.92296844
metformin,Bortezomib,18,5,HCT.116,6,digestive_system,4,-51.36139233
metformin,Dasatinib,18,8,HCT.116,6,digestive_system,4,-13.14009077
metformin,Dinaciclib,18,10,HCT.116,6,digestive_system,4,-47.69739175
metformin,Erlotinib,18,12,HCT.116,6,digestive_system,4,-89.54391562
metformin,geldanamycin,18,14,HCT.116,6,digestive_system,4,-56.3663438
metformin,L-778123 free base,18,16,HCT.116,6,digestive_system,4,-71.50617662
metformin,Lapatinib,18,17,HCT.116,6,digestive_system,4,-5.785469568
metformin,MK-2206,18,21,HCT.116,6,digestive_system,4,-22.90202414
metformin,Niraparib,18,22,HCT.116,6,digestive_system,4,-42.39010011
metformin,MK-5108,18,23,HCT.116,6,digestive_system,4,-21.07228727
metformin,Deforolimus,18,24,HCT.116,6,digestive_system,4,1.354579064
metformin,891494-63-6,18,36,HCT.116,6,digestive_system,4,-47.6947017
metformin,391210-10-9,18,27,HCT.116,6,digestive_system,4,-80.94651532
metformin,Sorafenib,18,29,HCT.116,6,digestive_system,4,-49.51207065
metformin,Sunitinib,18,30,HCT.116,6,digestive_system,4,-58.24412469
metformin,temozolomide,18,31,HCT.116,6,digestive_system,4,-1.52008233
metformin,Vorinostat,18,35,HCT.116,6,digestive_system,4,-62.90312142
methotrexate,Veliparib,19,2,HCT.116,6,digestive_system,4,-26.1969507
methotrexate,915019-65-7,19,4,HCT.116,6,digestive_system,4,-15.46313455
methotrexate,Bortezomib,19,5,HCT.116,6,digestive_system,4,-8.818861395
methotrexate,Dasatinib,19,8,HCT.116,6,digestive_system,4,-27.90929372
methotrexate,Dinaciclib,19,10,HCT.116,6,digestive_system,4,-11.66786527
methotrexate,Erlotinib,19,12,HCT.116,6,digestive_system,4,-8.796956256
methotrexate,geldanamycin,19,14,HCT.116,6,digestive_system,4,-14.09743229
methotrexate,L-778123 free base,19,16,HCT.116,6,digestive_system,4,-11.33487075
methotrexate,Lapatinib,19,17,HCT.116,6,digestive_system,4,-21.63866689
methotrexate,Niraparib,19,22,HCT.116,6,digestive_system,4,-10.77185449
methotrexate,891494-63-6,19,36,HCT.116,6,digestive_system,4,-11.67368155
methotrexate,391210-10-9,19,27,HCT.116,6,digestive_system,4,-10.09279174
methotrexate,Sorafenib,19,29,HCT.116,6,digestive_system,4,-11.39739035
methotrexate,Sunitinib,19,30,HCT.116,6,digestive_system,4,-14.20688495
methotrexate,temozolomide,19,31,HCT.116,6,digestive_system,4,-27.57175317
mitomycin C,Veliparib,20,2,HCT.116,6,digestive_system,4,-33.25913736
mitomycin C,MK-1775,20,3,HCT.116,6,digestive_system,4,4.105106785
mitomycin C,915019-65-7,20,4,HCT.116,6,digestive_system,4,3.028416529
mitomycin C,Bortezomib,20,5,HCT.116,6,digestive_system,4,-2.481732791
mitomycin C,Dasatinib,20,8,HCT.116,6,digestive_system,4,-18.73764415
mitomycin C,Dinaciclib,20,10,HCT.116,6,digestive_system,4,-0.522331873
mitomycin C,Erlotinib,20,12,HCT.116,6,digestive_system,4,-18.68653741
mitomycin C,geldanamycin,20,14,HCT.116,6,digestive_system,4,-1.766050542
mitomycin C,L-778123 free base,20,16,HCT.116,6,digestive_system,4,-15.92665453
mitomycin C,Lapatinib,20,17,HCT.116,6,digestive_system,4,-0.228147109
mitomycin C,MK-2206,20,21,HCT.116,6,digestive_system,4,-0.776031431
mitomycin C,Niraparib,20,22,HCT.116,6,digestive_system,4,2.687901788
mitomycin C,MK-5108,20,23,HCT.116,6,digestive_system,4,-10.71385299
mitomycin C,Deforolimus,20,24,HCT.116,6,digestive_system,4,1.960938367
mitomycin C,891494-63-6,20,36,HCT.116,6,digestive_system,4,3.031942967
mitomycin C,391210-10-9,20,27,HCT.116,6,digestive_system,4,2.044778623
mitomycin C,Sorafenib,20,29,HCT.116,6,digestive_system,4,-17.03885716
mitomycin C,Sunitinib,20,30,HCT.116,6,digestive_system,4,1.27717274
mitomycin C,temozolomide,20,31,HCT.116,6,digestive_system,4,-41.06823743
mitomycin C,Vorinostat,20,35,HCT.116,6,digestive_system,4,-1.670182305
MK-2206,Veliparib,21,2,HCT.116,6,digestive_system,4,-4.095875602
MK-2206,915019-65-7,21,4,HCT.116,6,digestive_system,4,-0.830718634
MK-2206,Bortezomib,21,5,HCT.116,6,digestive_system,4,-2.780108224
MK-2206,Dasatinib,21,8,HCT.116,6,digestive_system,4,9.649728062
MK-2206,Dinaciclib,21,10,HCT.116,6,digestive_system,4,-4.478372423
MK-2206,Erlotinib,21,12,HCT.116,6,digestive_system,4,5.560945281
MK-2206,geldanamycin,21,14,HCT.116,6,digestive_system,4,3.291047008
MK-2206,Deforolimus,21,24,HCT.116,6,digestive_system,4,6.645085767
MK-2206,891494-63-6,21,36,HCT.116,6,digestive_system,4,0.133448907
MK-2206,Eloxatin (TN),21,25,HCT.116,6,digestive_system,4,-2.178196536
MK-2206,391210-10-9,21,27,HCT.116,6,digestive_system,4,9.288171291
MK-2206,7-Ethyl-10-hydroxycamptothecin,21,28,HCT.116,6,digestive_system,4,7.037073844
MK-2206,Sorafenib,21,29,HCT.116,6,digestive_system,4,8.738062224
MK-2206,topotecan,21,32,HCT.116,6,digestive_system,4,9.320951175
Niraparib,Veliparib,22,2,HCT.116,6,digestive_system,4,-19.1471533
Niraparib,915019-65-7,22,4,HCT.116,6,digestive_system,4,2.224155327
Niraparib,Bortezomib,22,5,HCT.116,6,digestive_system,4,-1.23804894
Niraparib,Dasatinib,22,8,HCT.116,6,digestive_system,4,-9.447425887
Niraparib,Dinaciclib,22,10,HCT.116,6,digestive_system,4,-3.620658706
Niraparib,Erlotinib,22,12,HCT.116,6,digestive_system,4,-1.445173185
Niraparib,geldanamycin,22,14,HCT.116,6,digestive_system,4,0.576328017
Niraparib,MK-2206,22,21,HCT.116,6,digestive_system,4,1.959085656
Niraparib,Deforolimus,22,24,HCT.116,6,digestive_system,4,0.484057875
Niraparib,891494-63-6,22,36,HCT.116,6,digestive_system,4,7.380208014
Niraparib,Eloxatin (TN),22,25,HCT.116,6,digestive_system,4,8.226054905
Niraparib,391210-10-9,22,27,HCT.116,6,digestive_system,4,-0.272396427
Niraparib,7-Ethyl-10-hydroxycamptothecin,22,28,HCT.116,6,digestive_system,4,10.91410703
Niraparib,Sorafenib,22,29,HCT.116,6,digestive_system,4,-2.305551565
Niraparib,topotecan,22,32,HCT.116,6,digestive_system,4,10.1949038
MK-5108,Veliparib,23,2,HCT.116,6,digestive_system,4,-11.3284169
MK-5108,915019-65-7,23,4,HCT.116,6,digestive_system,4,-10.63526453
MK-5108,Bortezomib,23,5,HCT.116,6,digestive_system,4,-15.69819779
MK-5108,Dasatinib,23,8,HCT.116,6,digestive_system,4,-6.221541202
MK-5108,Dinaciclib,23,10,HCT.116,6,digestive_system,4,-14.68989965
MK-5108,geldanamycin,23,14,HCT.116,6,digestive_system,4,-8.081510611
MK-5108,MK-2206,23,21,HCT.116,6,digestive_system,4,6.957847263
MK-5108,Niraparib,23,22,HCT.116,6,digestive_system,4,3.993866245
MK-5108,Deforolimus,23,24,HCT.116,6,digestive_system,4,4.941213045
MK-5108,891494-63-6,23,36,HCT.116,6,digestive_system,4,1.546462177
MK-5108,Eloxatin (TN),23,25,HCT.116,6,digestive_system,4,7.763301199
MK-5108,391210-10-9,23,27,HCT.116,6,digestive_system,4,-5.930500336
MK-5108,7-Ethyl-10-hydroxycamptothecin,23,28,HCT.116,6,digestive_system,4,-24.06265141
MK-5108,Sorafenib,23,29,HCT.116,6,digestive_system,4,5.801917239
MK-5108,topotecan,23,32,HCT.116,6,digestive_system,4,1.709589521
Deforolimus,915019-65-7,24,4,HCT.116,6,digestive_system,4,4.73186742
Deforolimus,Dinaciclib,24,10,HCT.116,6,digestive_system,4,-12.8257086
Deforolimus,geldanamycin,24,14,HCT.116,6,digestive_system,4,1.614246803
Deforolimus,891494-63-6,24,36,HCT.116,6,digestive_system,4,-1.587033075
Deforolimus,Eloxatin (TN),24,25,HCT.116,6,digestive_system,4,1.557753514
Deforolimus,7-Ethyl-10-hydroxycamptothecin,24,28,HCT.116,6,digestive_system,4,-30.10871336
Deforolimus,Sorafenib,24,29,HCT.116,6,digestive_system,4,5.736353493
Deforolimus,topotecan,24,32,HCT.116,6,digestive_system,4,1.063063727
Eloxatin (TN),Dinaciclib,25,10,HCT.116,6,digestive_system,4,0.259933598
Eloxatin (TN),891494-63-6,25,36,HCT.116,6,digestive_system,4,13.14009726
Eloxatin (TN),Sorafenib,25,29,HCT.116,6,digestive_system,4,-8.55504992
paclitaxel,Veliparib,26,2,HCT.116,6,digestive_system,4,-43.36900028
paclitaxel,MK-1775,26,3,HCT.116,6,digestive_system,4,-2.083020121
paclitaxel,915019-65-7,26,4,HCT.116,6,digestive_system,4,-2.701810799
paclitaxel,Bortezomib,26,5,HCT.116,6,digestive_system,4,-4.674225912
paclitaxel,Dasatinib,26,8,HCT.116,6,digestive_system,4,-37.0930622
paclitaxel,Dinaciclib,26,10,HCT.116,6,digestive_system,4,-1.320729174
paclitaxel,Erlotinib,26,12,HCT.116,6,digestive_system,4,-4.639593571
paclitaxel,geldanamycin,26,14,HCT.116,6,digestive_system,4,-2.33292599
paclitaxel,L-778123 free base,26,16,HCT.116,6,digestive_system,4,-4.027705101
paclitaxel,Lapatinib,26,17,HCT.116,6,digestive_system,4,4.780848077
paclitaxel,MK-2206,26,21,HCT.116,6,digestive_system,4,3.46770783
paclitaxel,Niraparib,26,22,HCT.116,6,digestive_system,4,-5.644701024
paclitaxel,MK-5108,26,23,HCT.116,6,digestive_system,4,-4.457843022
paclitaxel,Deforolimus,26,24,HCT.116,6,digestive_system,4,-17.00182147
paclitaxel,891494-63-6,26,36,HCT.116,6,digestive_system,4,-3.699703742
paclitaxel,391210-10-9,26,27,HCT.116,6,digestive_system,4,0.395547541
paclitaxel,Sorafenib,26,29,HCT.116,6,digestive_system,4,-1.487227151
paclitaxel,Sunitinib,26,30,HCT.116,6,digestive_system,4,5.960801203
paclitaxel,temozolomide,26,31,HCT.116,6,digestive_system,4,-43.61553822
paclitaxel,Vorinostat,26,35,HCT.116,6,digestive_system,4,-1.593720938
391210-10-9,Veliparib,27,2,HCT.116,6,digestive_system,4,-74.00226213
391210-10-9,915019-65-7,27,4,HCT.116,6,digestive_system,4,10.118682
391210-10-9,Bortezomib,27,5,HCT.116,6,digestive_system,4,-3.988961393
391210-10-9,Dasatinib,27,8,HCT.116,6,digestive_system,4,-41.66516333
391210-10-9,Dinaciclib,27,10,HCT.116,6,digestive_system,4,-5.107448523
391210-10-9,geldanamycin,27,14,HCT.116,6,digestive_system,4,1.633915101
391210-10-9,Deforolimus,27,24,HCT.116,6,digestive_system,4,-0.27195944
391210-10-9,891494-63-6,27,36,HCT.116,6,digestive_system,4,-0.931417865
391210-10-9,Eloxatin (TN),27,25,HCT.116,6,digestive_system,4,4.794276998
391210-10-9,7-Ethyl-10-hydroxycamptothecin,27,28,HCT.116,6,digestive_system,4,-1.941113314
391210-10-9,Sorafenib,27,29,HCT.116,6,digestive_system,4,11.46714545
391210-10-9,topotecan,27,32,HCT.116,6,digestive_system,4,3.101548914
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,28,10,HCT.116,6,digestive_system,4,-6.576325067
7-Ethyl-10-hydroxycamptothecin,891494-63-6,28,36,HCT.116,6,digestive_system,4,-0.029595198
7-Ethyl-10-hydroxycamptothecin,Sorafenib,28,29,HCT.116,6,digestive_system,4,-1.343100711
Sorafenib,Dinaciclib,29,10,HCT.116,6,digestive_system,4,-2.954644359
Sorafenib,891494-63-6,29,36,HCT.116,6,digestive_system,4,2.264752589
Sunitinib,Veliparib,30,2,HCT.116,6,digestive_system,4,-24.03736766
Sunitinib,MK-1775,30,3,HCT.116,6,digestive_system,4,-5.268995634
Sunitinib,915019-65-7,30,4,HCT.116,6,digestive_system,4,10.89510399
Sunitinib,Bortezomib,30,5,HCT.116,6,digestive_system,4,-1.930345118
Sunitinib,Dasatinib,30,8,HCT.116,6,digestive_system,4,4.200680439
Sunitinib,Erlotinib,30,12,HCT.116,6,digestive_system,4,0.312322355
Sunitinib,geldanamycin,30,14,HCT.116,6,digestive_system,4,9.179556153
Sunitinib,Lapatinib,30,17,HCT.116,6,digestive_system,4,-3.195242757
Sunitinib,MK-2206,30,21,HCT.116,6,digestive_system,4,11.30753951
Sunitinib,Niraparib,30,22,HCT.116,6,digestive_system,4,-0.81344915
Sunitinib,MK-5108,30,23,HCT.116,6,digestive_system,4,2.817468525
Sunitinib,Deforolimus,30,24,HCT.116,6,digestive_system,4,10.79955341
Sunitinib,Eloxatin (TN),30,25,HCT.116,6,digestive_system,4,-1.827329792
Sunitinib,391210-10-9,30,27,HCT.116,6,digestive_system,4,14.18148739
Sunitinib,7-Ethyl-10-hydroxycamptothecin,30,28,HCT.116,6,digestive_system,4,-0.527161659
Sunitinib,Sorafenib,30,29,HCT.116,6,digestive_system,4,1.270570134
Sunitinib,topotecan,30,32,HCT.116,6,digestive_system,4,0.263206372
temozolomide,Veliparib,31,2,HCT.116,6,digestive_system,4,10.9061942
temozolomide,MK-1775,31,3,HCT.116,6,digestive_system,4,-90.69043719
temozolomide,915019-65-7,31,4,HCT.116,6,digestive_system,4,-81.55787469
temozolomide,Bortezomib,31,5,HCT.116,6,digestive_system,4,-51.90376733
temozolomide,Dasatinib,31,8,HCT.116,6,digestive_system,4,-8.552318796
temozolomide,Dinaciclib,31,10,HCT.116,6,digestive_system,4,-47.23964175
temozolomide,geldanamycin,31,14,HCT.116,6,digestive_system,4,-55.76269304
temozolomide,Lapatinib,31,17,HCT.116,6,digestive_system,4,-4.661945108
temozolomide,MK-2206,31,21,HCT.116,6,digestive_system,4,-19.98968059
temozolomide,Niraparib,31,22,HCT.116,6,digestive_system,4,-19.48354784
